container_id,container_sku,container_type,container_size,container_condition,location_name,latitude,longitude,available_date,price_usd,owner_id,zip_code,last_inspection_date,,,,location_name,
846,20DCRFCWMIN,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,7500,GCE,55418,2025-05-30,,,,,
847,20DCRFCWMTL,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,7500,GCE,H1C1G2,2025-05-30,,,,,
848,20DCRFCWORL,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,7500,GCE,70126,2025-05-30,,,,,
849,20DCRFCWNEW,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,7500,GCE,8857,2025-05-30,,,,,
850,20DCRFCWNOR,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,7500,GCE,23323,2025-05-30,,,,,
851,20DCRFCWOAK,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,7500,GCE,94607,2025-05-30,,,,,
852,20DCRFCWPOR,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,7500,GCE,97203,2025-05-30,,,,,
853,20DCRFCWSAS,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,7500,GCE,S7K3J7,2025-05-30,,,,,
854,20DCRFCWSAV,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,7500,GCE,31408,2025-05-30,,,,,
855,20DCRFCWSEA,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,7500,GCE,98124,2025-05-30,,,,,
856,20DCRFCWSTL,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,St.Louis,38.6465,-90.1002,2025-05-30,7500,GCE,62201,2025-05-30,,,,,
857,20DCRFCWTOR,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Toronto,43.84621,-79.638576,2025-05-30,7500,GCE,L0J1C0,2025-05-30,,,,,
858,20DCRFCWVAN,20DC Cargo Worthy Refrigerated Container,20DC,Cargo Worthy ,Vancouver,49.2505,-123.1503,2025-05-30,7500,GCE,V6W1M1,2025-05-30,,,,,
859,40HCRFCWATL,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Atlanta,33.7030445,-84.3882896,2025-05-30,7000,GCE,30315,2025-05-30,,,,,
860,40HCRFCWBAL,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Baltimore,39.28309,-76.54088,2025-05-30,7000,GCE,21224,2025-05-30,,,,,
861,40HCRFCWCGY,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Calgary,51.04427,-114.062019,2025-05-30,7000,GCE,T2C2S3,2025-05-30,,,,,
862,40HCRFCWCHI,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Chicago,41.51625,-88.089083,2025-05-30,7000,GCE,60436,2025-05-30,,,,,
863,40HCRFCWCIN,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Cincinnati,39.341965,-84.406761,2025-05-30,7000,GCE,45069,2025-05-30,,,,,
864,40HCRFCWCLE,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Cleveland,41.441676,-81.769296,2025-05-30,7000,GCE,44135,2025-05-30,,,,,
865,40HCRFCWCOL,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Columbus,39.9215,-82.9833,2025-05-30,7000,GCE,43207,2025-05-30,,,,,
866,40HCRFCWDAL,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Dallas,32.639977,-96.693284,2025-05-30,7000,GCE,75141,2025-05-30,,,,,
867,40HCRFCWDEN,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Denver,39.742043,-104.991531,2025-05-30,8000,GCE,80221,2025-05-30,,,,,
868,40HCRFCWDET,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Detroit,42.311482,-83.118437,2025-05-30,7000,GCE,48209,2025-05-30,,,,,
869,40HCRFCWEDM,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Edmonton,53.4689,-113.4921,2025-05-30,7000,GCE,T6B2P4,2025-05-30,,,,,
870,40HCRFCWHAX,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Halifax,44.6155,-63.6748,2025-05-30,7000,GCE,B3B1C6,2025-05-30,,,,,
871,40HCRFCWHOU,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Houston,29.74018,-95.23836,2025-05-30,7000,GCE,77547,2025-05-30,,,,,
872,40HCRFCWIND,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Indianapolis,39.6986,-86.148,2025-05-30,7000,GCE,46221,2025-05-30,,,,,
873,40HCRFCWJAC,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Jacksonville,30.41815,-81.81367,2025-05-30,7000,GCE,32219,2025-05-30,,,,,
874,40HCRFCWKAS,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Kansas,39.121016,-94.578331,2025-05-30,7000,GCE,66105,2025-05-30,,,,,
875,40HCRFCWLOS,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Los Angeles,33.780018,-118.2625711,2025-05-30,7000,GCE,90744,2025-05-30,,,,,
876,40HCRFCWLOU,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Louisville,38.14223,-85.674308,2025-05-30,7000,GCE,40219,2025-05-30,,,,,
877,40HCRFCWMEM,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Memphis,35.14953,-90.04898,2025-05-30,7000,GCE,38109,2025-05-30,,,,,
878,40HCRFCWMIA,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Miami,25.912395,-80.393093,2025-05-30,7000,GCE,33178,2025-05-30,,,,,
879,40HCRFCWMIN,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Minneapolis,45.021318,-93.242853,2025-05-30,7000,GCE,55418,2025-05-30,,,,,
880,40HCRFCWMTL,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Montreal,45.6061,-73.4922,2025-05-30,7000,GCE,H1C1G2,2025-05-30,,,,,
881,40HCRFCWORL,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,New Orleans,30.02966,-89.9761,2025-05-30,7000,GCE,70126,2025-05-30,,,,,
882,40HCRFCWNEW,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,New York,40.39188,-74.33059,2025-05-30,7000,GCE,8857,2025-05-30,,,,,
883,40HCRFCWNOR,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Norfolk,36.70785,-76.37949,2025-05-30,7000,GCE,23323,2025-05-30,,,,,
884,40HCRFCWOAK,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Oakland,38.005001,-121.805832,2025-05-30,7000,GCE,94607,2025-05-30,,,,,
885,40HCRFCWPOR,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Portland,45.523062,-122.676482,2025-05-30,7000,GCE,97203,2025-05-30,,,,,
886,40HCRFCWSAS,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Saskatoon,52.217801,-106.669527,2025-05-30,7000,GCE,S7K3J7,2025-05-30,,,,,
887,40HCRFCWSAV,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Savannah,32.114372,-81.153999,2025-05-30,7000,GCE,31408,2025-05-30,,,,,
888,40HCRFCWSEA,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Seattle,47.60621,-122.33207,2025-05-30,7000,GCE,98124,2025-05-30,,,,,
889,40HCRFCWSTL,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,St.Louis,38.6465,-90.1002,2025-05-30,7000,GCE,62201,2025-05-30,,,,,
890,40HCRFCwTOR,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Toronto,43.84621,-79.638576,2025-05-30,7000,GCE,L0J1C0,2025-05-30,,,,,
891,40HCRFCWVAN,40HC Cargo Worthy Refrigerated Container,40HC,Cargo Worthy ,Vancouver,49.2505,-123.1503,2025-05-30,7000,GCE,V6W1M1,2025-05-30,,,,,
